278	104	gems/tamoz-graph/lib/tamoz/graph/memory_checkpointer/writer.rb
279	104	gems/tamoz-agent-memory/lib/tamoz/agent/memory/verified_outcome_reference.rb
280	104	gems/tamoz-agent-kernel/lib/tamoz/agent/witness_verifier.rb
281	103	gems/tamoz-sqlite/lib/tamoz/sqlite/wire.rb
282	103	gems/tamoz-concurrency/lib/tamoz/concurrency/event_stream.rb
283	103	gems/tamoz-agent-kernel/lib/tamoz/agent/request_route.rb
284	103	gems/tamoz-agent-capabilities/lib/tamoz/agent/governed_database_source.rb
285	101	gems/tamoz-tools/lib/tamoz/tools/read_operations.rb
286	101	gems/tamoz-sqlite/lib/tamoz/sqlite/limits.rb
287	100	gems/tamoz-telegram/lib/tamoz/telegram/transport.rb
288	100	gems/tamoz-sqlite/lib/tamoz/sqlite/deletion.rb
289	99	gems/tamoz-tools/lib/tamoz/tools/creation_operations.rb
290	99	gems/tamoz-graph/lib/tamoz/graph/channel.rb
291	98	gems/tamoz-mcp/lib/tamoz/mcp/websearch.rb
292	97	gems/tamoz-stream/lib/tamoz/stream/artifact_store.rb
293	97	gems/tamoz-graph/lib/tamoz/reducers.rb
294	97	gems/tamoz-evals/lib/tamoz/evals/canonical_json.rb
295	96	gems/tamoz-sqlite/lib/tamoz/sqlite/lease.rb
296	96	gems/tamoz-sqlite/lib/tamoz/sqlite/effect_lifecycle.rb
297	95	gems/tamoz-tools/lib/tamoz/tools/patch_operations.rb
298	95	gems/tamoz-sqlite/lib/tamoz/sqlite/durable_subscriber_store.rb
299	95	gems/tamoz-agent-healing/lib/tamoz/agent/healing/classification/legacy_text_adapter.rb
300	94	gems/tamoz-core/lib/tamoz/core/situation_recall.rb
301	94	gems/tamoz-agent-kernel/lib/tamoz/agent/errors.rb
302	93	gems/tamoz-observability/lib/tamoz/observability/producer.rb
303	93	gems/tamoz-agent/lib/tamoz/agent.rb
304	92	gems/tamoz-graph/lib/tamoz/graph/initial_checkpoint_builder.rb
305	92	gems/tamoz-agent-cli/lib/tamoz/agent/cli_prompt_adapter.rb
306	90	gems/tamoz-tools/lib/tamoz/tools/skills/values.rb
307	89	gems/tamoz-agent-kernel/lib/tamoz/agent/sealed_build.rb
308	88	gems/tamoz-stream/lib/tamoz/stream/worker_server.rb
309	88	gems/tamoz-agent-profile/lib/tamoz/agent/profile/content_scanner.rb
310	87	gems/tamoz-comms/lib/tamoz/comms/pairing_challenge.rb
311	86	gems/tamoz-sqlite/lib/tamoz/sqlite/request_transition_plan.rb
312	86	gems/tamoz-core/lib/tamoz/stream_part.rb
313	85	gems/tamoz-tools/lib/tamoz/tools/skills/frontmatter_scanner.rb
314	85	gems/tamoz-otel/lib/tamoz/otel/egress_policy.rb
315	85	gems/tamoz-evals/lib/tamoz/evals/benchmark/comparison_executor.rb
316	84	gems/tamoz-scheduler/lib/tamoz/scheduler/schedule_store.rb
317	84	gems/tamoz-graph/lib/tamoz/graph/node_spec.rb
318	84	gems/tamoz-core/lib/tamoz/task_result.rb
319	84	gems/tamoz-agent-kernel/lib/tamoz/agent/plan.rb
320	84	gems/tamoz-agent-healing/lib/tamoz/agent/healing/remediation/plan_review.rb
321	83	gems/tamoz-stream/lib/tamoz/stream/situation_snapshot.rb
322	83	gems/tamoz-sqlite/lib/tamoz/sqlite/effect_attempt_ledger.rb
323	83	gems/tamoz-core/lib/tamoz/instrumentation.rb
324	82	gems/tamoz-tools/lib/tamoz/tools/tool_catalog.rb
325	82	gems/tamoz-comms/lib/tamoz/comms/lifecycle.rb
326	81	gems/tamoz-evals/lib/tamoz/evals/benchmark/comparison.rb
327	80	gems/tamoz-evals/lib/tamoz/evals/harness/memory_envelope.rb
328	80	gems/tamoz-agent-profile/lib/tamoz/agent/profile/fields.rb
329	80	gems/tamoz-agent-healing/lib/tamoz/agent/healing/remediation/plan_builder.rb
330	79	gems/tamoz-stream/lib/tamoz/stream/reconsideration.rb
331	79	gems/tamoz-sqlite/lib/tamoz/sqlite/deletion_report_codec.rb
332	79	gems/tamoz-agent-profile/lib/tamoz/agent/profile/adoption_registry.rb
333	79	gems/tamoz-agent-improvement/lib/tamoz/agent/improvement/monitor.rb
334	79	gems/tamoz-agent-healing/lib/tamoz/agent/healing/remediation/escalation_payload.rb
335	77	gems/tamoz-sqlite/lib/tamoz/sqlite/request_staleness.rb
336	77	gems/tamoz-comms/lib/tamoz/comms/rendering.rb
337	76	gems/tamoz-comms/lib/tamoz/comms/authority_evidence.rb
338	76	gems/tamoz-agent-profile/lib/tamoz/agent/profile/transition_document.rb
339	75	gems/tamoz-sqlite/lib/tamoz/sqlite/transaction.rb
340	74	gems/tamoz-stream/lib/tamoz/stream/decision_node_builder.rb
341	74	gems/tamoz-evals/lib/tamoz/evals.rb
342	73	gems/tamoz-sqlite/lib/tamoz/sqlite/approval_grant_store.rb
343	73	gems/tamoz-agent-healing/lib/tamoz/agent/healing/effect_identity.rb
344	72	gems/tamoz-agent/lib/tamoz/agent/terminal_progress.rb
345	72	gems/tamoz-agent-improvement/lib/tamoz/agent/improvement/candidate_proposal.rb
346	72	gems/tamoz-agent-healing/lib/tamoz/agent/healing/remediation/effect_execution.rb
347	69	gems/tamoz-tools/lib/tamoz/tools/staging_reaper.rb
348	68	gems/tamoz-mcp/lib/tamoz/mcp/canonical_json.rb
349	67	gems/tamoz-tools/lib/tamoz/tools/skills/snapshot.rb
350	67	gems/tamoz-tools/lib/tamoz/tools/local_dispatcher.rb
351	67	gems/tamoz-comms/lib/tamoz/comms/errors.rb
352	67	gems/tamoz-agent/lib/tamoz/agent/lane_config.rb
353	66	gems/tamoz-scheduler/lib/tamoz/scheduler/scorecard_result.rb
354	65	gems/tamoz-sqlite/lib/tamoz/sqlite.rb
355	64	gems/tamoz-graph/lib/tamoz/graph/frontier.rb
356	64	gems/tamoz-agent-healing/lib/tamoz/agent/healing/promotion_gate.rb
357	63	gems/tamoz-evals/lib/tamoz/evals/benchmark/environment_loader.rb
358	63	gems/tamoz-comms/lib/tamoz/comms/commands.rb
359	62	gems/tamoz-graph/lib/tamoz/graph/outcome.rb
360	62	gems/tamoz-graph/lib/tamoz/graph/identifier.rb
